id,month,week,storage_id,product_id,base_price,checkout_price,social_media_promotion,homepage_featured,num_orders,category,city,storage_type,num_orders_predict
29109,5,17,102,21051937,880.65,923.4,0,0,5,COMPRESORAS,AREQUIPA,STR_ARQ,4.55
29110,5,17,102,21061591,1101.07,1197.28,0,0,2,MARTILLOS ELECTRONEUMATICOS,AREQUIPA,STR_ARQ,3.6
29111,5,17,103,21101883,558.53,613.83,0,1,5,MOTORES ELECTRICOS,LIMA,STR_LMA,5.2
29112,5,17,101,21072630,1521.06,1641.54,0,0,6,MOTOSIERRAS,CHORRILLOS,STR_LMS,5.42
29113,5,17,101,21132518,893.85,1008.9,0,0,2,REPUESTOS PARA EQUIPOS,CHORRILLOS,STR_LMS,2.5
29114,5,17,101,21114065,684.42,758.23,0,0,1,BOMBAS,CHORRILLOS,STR_LMS,6.6
29115,5,17,103,21044353,131.3,141.7,0,0,4,LIJADORAS,LIMA,STR_LMA,10.75
29116,5,17,103,21051951,1106.96,1194.64,0,0,2,COMPRESORAS,LIMA,STR_LMA,3.6
29117,5,17,103,21122140,3506.12,3744.4,0,0,1,GRUPOS ELECTROGENOS,LIMA,STR_LMA,2.55
29118,5,17,101,21114072,1669.63,1799.31,0,0,1,BOMBAS,CHORRILLOS,STR_LMS,4.25
29119,5,17,102,21072626,1435.21,1605.73,0,0,5,MOTOSIERRAS,AREQUIPA,STR_ARQ,3.4983333333333335
29120,5,17,101,21021611,719.97,782.88,0,0,7,ESMERIL,CHORRILLOS,STR_LMS,6.0
29121,5,17,102,21044360,180.54,201.78,0,1,2,LIJADORAS,AREQUIPA,STR_ARQ,8.5
29122,5,17,103,21072629,1386.73,1510.3,0,0,5,MOTOSIERRAS,LIMA,STR_LMA,2.9
29123,5,17,103,21122138,8975.87,9686.83,0,0,1,GRUPOS ELECTROGENOS,LIMA,STR_LMA,1.0
29124,5,17,102,21132503,2287.86,2444.87,0,0,1,REPUESTOS PARA EQUIPOS,AREQUIPA,STR_ARQ,1.8
29125,5,17,103,21122135,6388.26,7139.82,0,0,2,GRUPOS ELECTROGENOS,LIMA,STR_LMA,2.1
29126,5,17,101,21114100,1758.41,1915.1,0,0,5,BOMBAS,CHORRILLOS,STR_LMS,4.15
29127,5,17,103,21132310,2608.99,2862.29,0,0,3,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,3.15
29128,5,17,101,21044363,257.55,277.95,0,0,9,LIJADORAS,CHORRILLOS,STR_LMS,9.0
29129,5,17,103,21114109,464.1,495.95,0,0,10,BOMBAS,LIMA,STR_LMA,9.45
29130,5,17,101,21051887,1529.55,1603.8,0,0,1,COMPRESORAS,CHORRILLOS,STR_LMS,2.625
29131,5,17,101,21093741,1117.55,1215.2,1,0,2,LLAVES DE IMPACTO,CHORRILLOS,STR_LMS,3.3
29132,5,17,102,21051891,2085.65,2250.85,0,0,1,COMPRESORAS,AREQUIPA,STR_ARQ,1.65
29133,5,17,102,21051942,2348.25,2580.75,0,0,4,COMPRESORAS,AREQUIPA,STR_ARQ,2.0
29134,5,17,103,21122142,7064.95,7974.3,0,0,1,GRUPOS ELECTROGENOS,LIMA,STR_LMA,1.4
29135,5,17,101,21114043,522.24,563.2,0,0,4,BOMBAS,CHORRILLOS,STR_LMS,5.6
29136,5,17,103,21113968,2255.7,2387.1,0,0,5,ELECTROBOMBAS,LIMA,STR_LMA,4.3
29137,5,17,101,21101892,574.69,625.9,0,0,7,MOTORES ELECTRICOS,CHORRILLOS,STR_LMS,6.875
29138,5,17,103,21051932,603.84,663.04,0,0,2,COMPRESORAS,LIMA,STR_LMA,3.8
29139,5,17,103,21101887,1788.06,1998.42,0,0,4,MOTORES ELECTRICOS,LIMA,STR_LMA,5.45
29140,5,17,101,21044343,101.0,108.0,0,0,14,LIJADORAS,CHORRILLOS,STR_LMS,10.3
29141,5,17,103,21061611,1536.21,1657.89,0,0,2,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,2.9
29142,5,17,101,21113912,703.8,745.2,0,0,10,ELECTROBOMBAS,CHORRILLOS,STR_LMS,8.9
29143,5,17,101,21021619,521.18,571.78,0,0,2,ESMERIL,CHORRILLOS,STR_LMS,5.05
29144,5,17,103,21093682,185.84,202.4,0,0,1,LLAVES DE IMPACTO,LIMA,STR_LMA,5.9
29145,5,17,103,21101828,1690.14,1839.27,0,1,3,MOTORES ELECTRICOS,LIMA,STR_LMA,3.0
29146,5,17,101,21011080,779.72,864.64,0,0,7,TALADROS Y DESARMADORES ELECTRICOS,CHORRILLOS,STR_LMS,6.3
29147,5,17,103,21051937,872.1,957.6,0,0,3,COMPRESORAS,LIMA,STR_LMA,4.5125
29148,5,17,101,21093690,420.24,457.32,0,0,10,LLAVES DE IMPACTO,CHORRILLOS,STR_LMS,10.0
29149,5,17,101,21010924,597.4,649.6,0,0,12,TALADROS Y DESARMADORES ELECTRICOS,CHORRILLOS,STR_LMS,9.65
29150,5,17,102,21010935,366.18,391.31,0,0,9,TALADROS Y DESARMADORES ELECTRICOS,AREQUIPA,STR_ARQ,7.4
29151,5,17,101,21051911,2390.88,2601.84,0,0,4,COMPRESORAS,CHORRILLOS,STR_LMS,3.8
29152,5,17,101,21031663,1531.02,1621.08,0,0,2,SIERRAS,CHORRILLOS,STR_LMS,2.05
29153,5,17,102,21044358,537.32,574.56,0,0,5,LIJADORAS,AREQUIPA,STR_ARQ,5.65
29154,5,17,103,21044368,432.28,487.92,0,0,14,LIJADORAS,LIMA,STR_LMA,9.95
29155,5,17,103,21114112,2578.09,2853.42,0,0,5,BOMBAS,LIMA,STR_LMA,4.45
29156,5,17,103,21061613,1899.32,2046.84,0,0,7,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,6.05
29157,5,17,103,21132242,2557.32,2835.84,0,0,3,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,3.25
29158,5,17,103,21114124,2335.8,2473.2,0,0,4,BOMBAS,LIMA,STR_LMA,4.0
29159,5,17,103,21093698,417.15,457.65,0,0,14,LLAVES DE IMPACTO,LIMA,STR_LMA,11.05
29160,5,17,103,21021688,320.28,348.54,0,0,7,ESMERIL,LIMA,STR_LMA,6.25
29161,5,17,103,21122138,9064.74,10131.18,0,0,1,GRUPOS ELECTROGENOS,LIMA,STR_LMA,1.0
29162,5,17,101,21044367,264.62,282.96,0,0,3,LIJADORAS,CHORRILLOS,STR_LMS,5.9
29163,5,17,101,21061619,1096.86,1205.46,0,0,6,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,5.6
29164,5,17,101,21101841,1704.42,1838.1,0,0,1,MOTORES ELECTRICOS,CHORRILLOS,STR_LMS,3.65
29165,5,17,102,21072628,817.82,865.46,0,0,3,MOTOSIERRAS,AREQUIPA,STR_ARQ,4.8
29166,5,17,101,21031700,864.56,950.16,0,0,3,SIERRAS,CHORRILLOS,STR_LMS,3.3
29167,5,17,101,21113968,2255.7,2365.2,0,0,3,ELECTROBOMBAS,CHORRILLOS,STR_LMS,3.4
29168,5,17,103,21051903,1543.26,1709.69,0,1,4,COMPRESORAS,LIMA,STR_LMA,3.775
29169,5,17,103,21072632,1732.98,1919.87,0,0,1,MOTOSIERRAS,LIMA,STR_LMA,2.8
29170,5,17,103,21031674,1452.3,1607.4,0,0,3,SIERRAS,LIMA,STR_LMA,3.45
29171,5,17,102,21072627,1298.46,1438.49,0,0,8,MOTOSIERRAS,AREQUIPA,STR_ARQ,5.4
29172,5,17,103,21044354,110.16,119.88,0,0,13,LIJADORAS,LIMA,STR_LMA,10.5
29173,5,17,103,21113941,661.55,740.15,0,0,4,ELECTROBOMBAS,LIMA,STR_LMA,4.3
29174,5,17,102,21061615,957.48,1023.84,0,0,4,MARTILLOS ELECTRONEUMATICOS,AREQUIPA,STR_ARQ,5.1
29175,5,17,103,21021596,872.41,923.23,0,0,7,ESMERIL,LIMA,STR_LMA,6.5
29176,5,17,102,21093652,1012.49,1081.3,0,0,6,LLAVES DE IMPACTO,AREQUIPA,STR_ARQ,5.55
29177,5,17,103,21051906,2326.62,2554.72,0,0,5,COMPRESORAS,LIMA,STR_LMA,4.3
29178,5,17,102,21010954,770.63,846.93,0,0,10,TALADROS Y DESARMADORES ELECTRICOS,AREQUIPA,STR_ARQ,8.2
29179,5,17,103,21132350,331.66,357.42,0,1,13,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,11.9
29180,5,17,101,21051967,1278.23,1377.51,0,0,7,COMPRESORAS,CHORRILLOS,STR_LMS,6.5
29181,5,17,101,21011117,1504.9,1609.2,0,0,3,ACCESORIOS,CHORRILLOS,STR_LMS,3.15
29182,5,17,103,21051877,2080.6,2307.2,0,0,2,COMPRESORAS,LIMA,STR_LMA,2.8
29183,5,17,101,21021553,911.88,1019.16,0,0,9,ESMERIL,CHORRILLOS,STR_LMS,7.85
29184,5,17,103,21044353,132.6,141.7,1,0,3,LIJADORAS,LIMA,STR_LMA,5.55
29185,5,17,101,21031663,1531.02,1681.12,0,0,1,SIERRAS,CHORRILLOS,STR_LMS,1.6
29186,5,17,101,21061588,415.11,460.32,0,0,9,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,8.75
29187,5,17,103,21011142,397.8,432.9,1,0,4,ACCESORIOS,LIMA,STR_LMA,5.0
29188,5,17,101,21122131,2788.68,3034.74,0,0,5,GENERADORES,CHORRILLOS,STR_LMS,3.7
29189,5,17,101,21061591,1090.38,1197.28,0,0,4,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,4.4
29190,5,17,101,21044362,613.88,667.52,1,0,11,LIJADORAS,CHORRILLOS,STR_LMS,8.9
29191,5,17,103,21021675,791.04,867.84,0,0,5,ESMERIL,LIMA,STR_LMA,7.45
29192,5,17,102,21021570,307.04,334.4,0,1,9,ESMERIL,AREQUIPA,STR_ARQ,9.5
29193,5,17,101,21031682,1012.02,1092.18,0,0,1,SIERRAS,CHORRILLOS,STR_LMS,3.45
29194,5,17,102,21031699,1582.67,1739.37,0,0,4,SIERRAS,AREQUIPA,STR_ARQ,4.15
29195,5,17,101,21132409,4077.96,4477.76,0,0,3,REPUESTOS PARA EQUIPOS,CHORRILLOS,STR_LMS,2.8
29196,5,17,102,21061601,737.3,832.2,0,0,7,MARTILLOS ELECTRONEUMATICOS,AREQUIPA,STR_ARQ,6.2
29197,5,17,103,21072636,703.8,765.9,0,0,11,MOTOSIERRAS,LIMA,STR_LMA,7.25
29198,5,17,101,21051973,1109.76,1240.32,0,0,6,COMPRESORAS,CHORRILLOS,STR_LMS,5.85
29199,5,17,103,21011062,1033.23,1145.76,0,0,4,TALADROS Y DESARMADORES ELECTRICOS,LIMA,STR_LMA,4.5
29200,5,17,103,21093717,589.56,647.36,0,0,3,LLAVES DE IMPACTO,LIMA,STR_LMA,6.4
29201,5,17,103,21031705,1495.81,1658.72,0,0,4,SIERRAS,LIMA,STR_LMA,4.05
29202,5,17,102,21114128,1782.96,1887.84,0,0,3,BOMBAS,AREQUIPA,STR_ARQ,3.25
29203,5,17,101,21031662,546.93,578.79,0,0,9,SIERRAS,CHORRILLOS,STR_LMS,7.05
29204,5,17,102,21011001,503.88,548.34,0,0,12,TALADROS Y DESARMADORES ELECTRICOS,AREQUIPA,STR_ARQ,9.45
29205,5,17,103,21021519,815.07,879.63,0,0,6,ESMERIL,LIMA,STR_LMA,5.3
29206,5,17,103,21072627,1298.46,1438.49,0,0,4,MOTOSIERRAS,LIMA,STR_LMA,4.175
29207,5,17,101,21021650,768.06,850.89,0,1,2,ESMERIL,CHORRILLOS,STR_LMS,4.75
29208,5,17,103,21122137,2063.43,2267.73,0,0,5,GRUPOS ELECTROGENOS,LIMA,STR_LMA,4.85
29209,5,17,102,21132437,3092.06,3422.28,0,0,1,REPUESTOS PARA EQUIPOS,AREQUIPA,STR_ARQ,2.916666666666667
29210,5,17,101,21122132,1766.64,1905.2,0,0,6,GENERADORES,CHORRILLOS,STR_LMS,5.65
29211,5,17,102,21051963,469.2,515.2,0,0,15,COMPRESORAS,AREQUIPA,STR_ARQ,8.9
29212,5,17,103,21114030,2725.38,2937.06,0,0,2,BOMBAS,LIMA,STR_LMA,3.25
29213,5,17,103,21132155,1435.21,1605.73,0,0,5,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,4.05
29214,5,17,101,21021680,1013.52,1062.72,0,0,8,ESMERIL,CHORRILLOS,STR_LMS,6.016666666666667
29215,5,17,101,21061608,1901.83,2127.79,0,0,4,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,4.0
29216,5,17,101,21061590,1362.49,1497.39,0,0,1,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,2.3
29217,5,17,103,21132211,3568.33,4027.62,0,0,1,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,1.45
29218,5,17,101,21044348,542.64,606.48,0,0,1,LIJADORAS,CHORRILLOS,STR_LMS,4.05
29219,5,17,101,21044347,325.22,363.86,1,0,13,LIJADORAS,CHORRILLOS,STR_LMS,7.8
29220,5,17,101,21093778,933.24,997.92,0,0,4,LLAVES DE IMPACTO,CHORRILLOS,STR_LMS,6.9
29221,5,17,102,21011184,1691.75,1876.0,0,0,5,ACCESORIOS,AREQUIPA,STR_ARQ,4.05
29222,5,17,102,21031674,1424.1,1551.0,0,0,5,SIERRAS,AREQUIPA,STR_ARQ,4.7
29223,5,17,103,21061601,737.3,810.3,0,0,4,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,3.516666666666667
29224,5,17,101,21061617,1164.93,1289.34,0,0,6,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,5.3
29225,5,17,102,21044364,555.5,621.5,0,0,8,LIJADORAS,AREQUIPA,STR_ARQ,7.3
29226,5,17,101,21031672,790.83,853.47,0,0,5,SIERRAS,CHORRILLOS,STR_LMS,4.95
29227,5,17,102,21031691,434.3,485.9,0,0,1,SIERRAS,AREQUIPA,STR_ARQ,4.7
29228,5,17,102,21122134,1997.17,2210.46,0,0,3,GENERADORES,AREQUIPA,STR_ARQ,3.225
29229,5,17,102,21072626,1449.42,1605.73,0,0,2,MOTOSIERRAS,AREQUIPA,STR_ARQ,3.4983333333333335
29230,5,18,103,21072639,982.62,1049.4,0,0,1,MOTOSIERRAS,LIMA,STR_LMA,3.35
29231,5,18,102,21114017,1041.42,1112.89,0,0,6,BOMBAS,AREQUIPA,STR_ARQ,5.5
29232,5,18,102,21031658,1142.27,1208.81,0,0,1,SIERRAS,AREQUIPA,STR_ARQ,2.2
29233,5,18,102,21093762,175.74,191.4,0,0,13,LLAVES DE IMPACTO,AREQUIPA,STR_ARQ,10.65
29234,5,18,102,21061621,1153.6,1232.0,0,0,3,MARTILLOS ELECTRONEUMATICOS,AREQUIPA,STR_ARQ,3.1
29235,5,18,103,21132769,1527.12,1723.68,1,0,5,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,4.55
29236,5,18,103,21044362,601.96,655.6,0,0,10,LIJADORAS,LIMA,STR_LMA,5.05
29237,5,18,103,21031703,289.87,309.96,0,0,8,SIERRAS,LIMA,STR_LMA,9.3
29238,5,18,103,21061611,1536.21,1642.68,0,0,6,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,3.616666666666667
29239,5,18,102,21031713,865.57,925.56,0,0,8,SIERRAS,AREQUIPA,STR_ARQ,5.5
29240,5,18,102,21061593,1660.56,1774.52,0,0,6,MARTILLOS ELECTRONEUMATICOS,AREQUIPA,STR_ARQ,4.2
29241,5,18,102,21122136,4654.57,4880.52,0,0,1,GRUPOS ELECTROGENOS,AREQUIPA,STR_ARQ,1.2
29242,5,18,103,21132455,2049.18,2250.08,0,0,2,REPUESTOS PARA EQUIPOS,LIMA,STR_LMA,2.75
29243,5,18,103,21044358,537.32,574.56,0,0,12,LIJADORAS,LIMA,STR_LMA,9.4
29244,5,18,101,21093675,585.8,655.4,0,0,9,LLAVES DE IMPACTO,CHORRILLOS,STR_LMS,7.95
29245,5,18,103,21061610,2062.06,2262.26,0,0,1,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,1.95
29246,5,18,103,21122146,2430.06,2598.48,0,0,2,GRUPOS ELECTROGENOS,LIMA,STR_LMA,2.2
29247,5,18,103,21010988,395.52,426.24,0,0,14,TALADROS Y DESARMADORES ELECTRICOS,LIMA,STR_LMA,10.6
29248,5,18,102,21044360,178.77,192.93,0,0,6,LIJADORAS,AREQUIPA,STR_ARQ,7.8
29249,5,18,103,21021582,221.45,234.35,0,0,14,ESMERIL,LIMA,STR_LMA,11.95
29250,5,18,103,21061623,1233.18,1366.17,0,0,8,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,5.5
29251,5,18,101,21132497,2350.08,2603.52,0,0,1,REPUESTOS PARA EQUIPOS,CHORRILLOS,STR_LMS,1.6
29252,5,18,102,21132631,1400.87,1511.83,0,0,6,REPUESTOS PARA EQUIPOS,AREQUIPA,STR_ARQ,5.2
29253,5,18,101,21132533,2963.34,3168.72,0,1,1,REPUESTOS PARA EQUIPOS,CHORRILLOS,STR_LMS,1.85
29254,5,18,103,21072624,697.91,746.28,0,0,3,MOTOSIERRAS,LIMA,STR_LMA,4.3
29255,5,18,102,21010945,704.98,795.72,0,0,6,TALADROS Y DESARMADORES ELECTRICOS,AREQUIPA,STR_ARQ,5.6
29256,5,18,103,21061592,1623.84,1798.96,0,0,2,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,2.5125
29257,5,18,101,21021680,993.84,1062.72,0,0,6,ESMERIL,CHORRILLOS,STR_LMS,5.35
29258,5,18,101,21011176,266.64,293.04,0,0,5,ACCESORIOS,CHORRILLOS,STR_LMS,6.65
29259,5,18,103,21093738,1014.04,1104.4,0,0,2,LLAVES DE IMPACTO,LIMA,STR_LMA,2.6
29260,5,18,101,21051936,610.79,670.09,0,0,2,COMPRESORAS,CHORRILLOS,STR_LMS,5.3
29261,5,18,103,21061606,1661.45,1809.5,0,0,4,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,3.6625
29262,5,18,103,21021585,857.49,950.88,0,0,5,ESMERIL,LIMA,STR_LMA,4.8
29263,5,18,102,21061605,1402.5,1512.5,0,0,3,MARTILLOS ELECTRONEUMATICOS,AREQUIPA,STR_ARQ,3.65
29264,5,18,103,21114007,944.51,1017.87,0,0,6,MOTOBOMBAS,LIMA,STR_LMA,5.9
29265,5,18,102,21132545,1329.06,1459.36,0,1,7,REPUESTOS PARA EQUIPOS,AREQUIPA,STR_ARQ,6.15
29266,5,18,103,21122133,3076.46,3441.98,0,0,5,GENERADORES,LIMA,STR_LMA,4.7
29267,5,18,103,21021631,799.92,902.88,0,0,2,ESMERIL,LIMA,STR_LMA,3.05
29268,5,18,103,21044357,306.94,324.82,0,0,3,LIJADORAS,LIMA,STR_LMA,5.65
29269,5,18,102,21011066,1501.44,1648.64,0,0,2,TALADROS Y DESARMADORES ELECTRICOS,AREQUIPA,STR_ARQ,4.9
29270,5,18,103,21114014,2648.94,2882.67,0,0,4,BOMBAS,LIMA,STR_LMA,3.1
29271,5,18,103,21072635,1195.83,1300.32,0,0,7,MOTOSIERRAS,LIMA,STR_LMA,5.5
29272,5,18,101,21031660,186.85,201.65,0,0,8,SIERRAS,CHORRILLOS,STR_LMS,8.15
29273,5,18,101,21122147,1477.02,1634.76,0,0,2,GRUPOS ELECTROGENOS,CHORRILLOS,STR_LMS,2.6166666666666663
29274,5,18,103,21101864,1106.22,1224.36,0,0,4,MOTORES ELECTRICOS,LIMA,STR_LMA,4.45
29275,5,18,103,21061592,1607.92,1719.36,0,0,6,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,4.35
29276,5,18,103,21122134,1958.39,2171.68,0,0,5,GENERADORES,LIMA,STR_LMA,2.35
29277,5,18,102,21011174,252.96,272.8,0,0,6,ACCESORIOS,AREQUIPA,STR_ARQ,6.8
29278,5,18,103,21061617,1164.93,1266.72,0,0,1,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,1.95
29279,5,18,103,21051915,916.7,996.8,0,0,9,COMPRESORAS,LIMA,STR_LMA,6.3
29280,5,18,101,21010887,714.07,805.98,0,0,11,TALADROS Y DESARMADORES ELECTRICOS,CHORRILLOS,STR_LMS,9.85
29281,5,18,103,21051945,2452.43,2666.72,0,0,1,COMPRESORAS,LIMA,STR_LMA,2.025
29282,5,18,102,21011088,998.89,1078.01,0,0,1,ACCESORIOS,AREQUIPA,STR_ARQ,2.15
29283,5,18,103,21021682,280.78,316.92,0,0,3,ESMERIL,LIMA,STR_LMA,4.15
29284,5,18,101,21031705,1510.62,1643.91,0,0,6,SIERRAS,CHORRILLOS,STR_LMS,4.95
29285,5,18,103,21122139,4447.2,4926.8,0,0,1,GRUPOS ELECTROGENOS,LIMA,STR_LMA,1.55
29286,5,18,103,21044345,378.75,427.5,0,0,9,LIJADORAS,LIMA,STR_LMA,8.3
29287,5,18,103,21010946,630.24,711.36,0,0,11,TALADROS Y DESARMADORES ELECTRICOS,LIMA,STR_LMA,7.25
29288,5,18,101,21072635,1184.22,1323.54,0,0,7,MOTOSIERRAS,CHORRILLOS,STR_LMS,6.25
29289,5,18,101,21072631,1657.5,1787.5,0,0,2,MOTOSIERRAS,CHORRILLOS,STR_LMS,2.85
29290,5,18,101,21031716,278.1,291.6,0,0,3,SIERRAS,CHORRILLOS,STR_LMS,10.059999999999999
29291,5,18,102,21011040,1257.45,1344.6,0,0,2,TALADROS Y DESARMADORES ELECTRICOS,AREQUIPA,STR_ARQ,6.05
29292,5,18,101,21114100,1793.23,1915.1,0,0,3,BOMBAS,CHORRILLOS,STR_LMS,3.65
29293,5,18,101,21093759,904.96,985.6,0,0,11,LLAVES DE IMPACTO,CHORRILLOS,STR_LMS,8.25
29294,5,18,101,21132416,3380.46,3577.38,0,0,1,REPUESTOS PARA EQUIPOS,CHORRILLOS,STR_LMS,1.8
29295,5,18,101,21114126,2958.0,3219.0,0,0,2,BOMBAS,CHORRILLOS,STR_LMS,2.6
29296,5,18,102,21061589,648.9,718.2,0,0,2,MARTILLOS ELECTRONEUMATICOS,AREQUIPA,STR_ARQ,4.8
29297,5,18,102,21122147,1448.34,1577.4,0,0,2,GRUPOS ELECTROGENOS,AREQUIPA,STR_ARQ,3.35
29298,5,18,102,21011159,274.38,301.28,0,0,8,ACCESORIOS,AREQUIPA,STR_ARQ,7.65
29299,5,18,103,21101831,952.75,1054.5,0,0,3,MOTORES ELECTRICOS,LIMA,STR_LMA,4.35
29300,5,18,103,21072626,1463.63,1619.94,0,0,3,MOTOSIERRAS,LIMA,STR_LMA,3.45
29301,5,18,102,21044361,591.6,661.2,0,0,5,LIJADORAS,AREQUIPA,STR_ARQ,6.1
29302,5,18,103,21114112,2553.06,2778.33,0,0,3,BOMBAS,LIMA,STR_LMA,3.05
29303,5,18,103,21093691,1226.73,1345.83,0,0,2,LLAVES DE IMPACTO,LIMA,STR_LMA,4.05
29304,5,18,103,21101840,1137.3,1259.95,0,0,1,MOTORES ELECTRICOS,LIMA,STR_LMA,2.3
29305,5,18,101,21044342,153.47,165.39,0,0,2,LIJADORAS,CHORRILLOS,STR_LMS,4.55
29306,5,18,103,21061609,994.85,1063.8,0,0,7,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,5.9
29307,5,18,101,21122136,4609.38,5151.66,0,1,2,GRUPOS ELECTROGENOS,CHORRILLOS,STR_LMS,2.55
29308,5,18,102,21011179,887.79,949.32,0,0,2,ACCESORIOS,AREQUIPA,STR_ARQ,3.35
29309,5,18,101,21113925,2405.82,2572.56,0,0,3,ELECTROBOMBAS,CHORRILLOS,STR_LMS,3.0
29310,5,18,103,21061596,2208.32,2422.72,0,0,3,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,2.85
29311,5,18,101,21072631,1673.75,1820.0,0,0,5,MOTOSIERRAS,CHORRILLOS,STR_LMS,2.9
29312,5,18,101,21051956,1323.96,1427.8,0,0,4,COMPRESORAS,CHORRILLOS,STR_LMS,4.75
29313,5,18,103,21101871,883.74,926.64,0,0,9,MOTORES ELECTRICOS,LIMA,STR_LMA,6.8
29314,5,18,103,21093799,456.96,506.24,0,0,10,LLAVES DE IMPACTO,LIMA,STR_LMA,9.4
29315,5,18,102,21132707,3037.56,3335.36,0,1,4,REPUESTOS PARA EQUIPOS,AREQUIPA,STR_ARQ,3.55
29316,5,18,103,21072625,1239.3,1336.5,0,0,8,MOTOSIERRAS,LIMA,STR_LMA,5.7
29317,5,18,101,21061588,415.11,460.32,0,0,7,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,8.75
29318,5,18,101,21031675,1241.34,1375.21,0,0,2,SIERRAS,CHORRILLOS,STR_LMS,4.8
29319,5,18,102,21021536,559.29,602.73,0,0,9,ESMERIL,AREQUIPA,STR_ARQ,8.7
29320,5,18,102,21044351,442.9,468.7,0,0,7,LIJADORAS,AREQUIPA,STR_ARQ,7.05
29321,5,18,102,21114086,3000.84,3236.2,0,0,5,BOMBAS,AREQUIPA,STR_ARQ,4.35
29322,5,18,102,21061589,642.6,699.3,0,0,9,MARTILLOS ELECTRONEUMATICOS,AREQUIPA,STR_ARQ,6.55
29323,5,18,101,21061605,1402.5,1485.0,0,1,1,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,2.15
29324,5,18,103,21089644,476.34,513.7,0,0,13,CORTADORAS DE CESPED,LIMA,STR_LMA,11.25
29325,5,18,101,21122142,7204.85,7624.55,0,0,1,GRUPOS ELECTROGENOS,CHORRILLOS,STR_LMS,1.0
29326,5,18,101,21044357,303.96,327.8,0,0,4,LIJADORAS,CHORRILLOS,STR_LMS,6.15
29327,5,18,101,21044362,613.88,667.52,0,1,4,LIJADORAS,CHORRILLOS,STR_LMS,4.2
29328,5,18,103,21089640,1626.9,1722.6,0,0,1,CORTADORAS DE CESPED,LIMA,STR_LMA,2.55
29329,5,18,102,21051908,473.8,519.8,0,0,7,COMPRESORAS,AREQUIPA,STR_ARQ,8.35
29330,5,18,103,21021531,286.62,309.1,0,0,14,ESMERIL,LIMA,STR_LMA,13.65
29331,5,18,103,21061601,751.9,795.7,0,1,2,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,4.466666666666667
29332,5,18,101,21072629,1400.46,1524.03,0,0,6,MOTOSIERRAS,CHORRILLOS,STR_LMS,4.716666666666667
29333,5,18,101,21061617,1164.93,1289.34,0,0,3,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,4.2
29334,5,18,102,21114118,1491.44,1636.24,0,0,2,BOMBAS,AREQUIPA,STR_ARQ,2.2
29335,5,18,103,21089642,2136.9,2346.4,0,0,3,CORTADORAS DE CESPED,LIMA,STR_LMA,2.95
29336,5,18,103,21089640,1626.9,1754.5,1,0,2,CORTADORAS DE CESPED,LIMA,STR_LMA,2.6
29337,5,18,102,21021515,1024.85,1094.5,0,0,8,ESMERIL,AREQUIPA,STR_ARQ,7.3
29338,5,18,103,21061613,1880.88,2102.16,0,1,1,MARTILLOS ELECTRONEUMATICOS,LIMA,STR_LMA,6.391666666666667
29339,5,18,101,21122139,4490.8,4970.4,0,0,3,GRUPOS ELECTROGENOS,CHORRILLOS,STR_LMS,2.75
29340,5,18,101,21061600,1728.11,1864.99,0,0,2,MARTILLOS ELECTRONEUMATICOS,CHORRILLOS,STR_LMS,3.75
29341,5,18,101,21021554,1028.97,1088.91,0,0,5,ESMERIL,CHORRILLOS,STR_LMS,5.0
29342,5,18,103,21113920,1687.14,1801.8,0,0,3,ELECTROBOMBAS,LIMA,STR_LMA,2.75
29343,5,18,103,21031715,453.2,488.4,0,1,10,SIERRAS,LIMA,STR_LMA,9.15
