id,month,week,storage_id,product_id,base_price,checkout_price,social_media_promotion,homepage_featured,num_orders
0030672,7,26,102,21101856,1600.62,1709.4,0,0,5
0030673,7,26,101,21021547,682.76,763.88,0,0,8
0030674,7,26,102,21021585,857.49,916.92,0,0,7
0030675,7,26,101,21072638,505.73,549.92,0,0,6
0030676,7,26,102,21113923,1335.18,1439.9,0,1,5
0030677,7,26,101,21132630,3326.22,3554.49,0,1,1
0030678,7,26,103,21051881,1439.25,1624.5,0,0,1
0030679,7,26,103,21021518,462.47,489.41,0,1,2
0030680,7,26,101,21011121,458.54,508.48,0,0,9
0030681,7,26,103,21061602,2244,2420,0,0,3
0030682,7,26,103,21044356,287.64,307.38,0,0,5
0030683,7,26,101,21044369,597.72,668.04,0,0,11
0030684,7,26,101,21021641,545.9,588.3,0,1,8
0030685,7,26,102,21072630,1536.12,1686.72,0,0,4
0030686,7,26,102,21122141,7135.92,7905.48,0,0,2
0030687,7,26,103,21061611,1566.63,1718.73,0,0,1
0030688,7,26,102,21114016,802.37,872.48,0,0,3
0030689,7,26,103,21114072,1669.63,1847.94,0,0,5
0030690,7,26,102,21061607,858.84,951.46,0,0,6
0030691,7,26,103,21061622,2165.06,2375.26,0,0,4
0030692,7,26,101,21051945,2452.43,2619.1,0,0,3
0030693,7,26,102,21011087,345.78,376.29,0,0,3
0030694,7,26,102,21011069,245.82,267.51,0,0,5
0030695,7,26,103,21031687,679.32,752.58,0,0,2
0030696,7,26,102,21044340,402.73,430.1,0,0,13
0030697,7,26,101,21061621,1142.4,1265.6,0,0,6
0030698,7,26,102,21113962,2714.05,2977.55,0,1,4
0030699,7,26,103,21011057,650.96,682.56,0,0,7
0030700,7,26,102,21044345,382.5,423.75,0,0,13
0030701,7,26,101,21061595,1201.9,1332.8,0,0,1
0030702,7,26,101,21044343,102,111,0,0,8
0030703,7,26,101,21093720,734.39,777.17,0,0,10
0030704,7,26,103,21044369,597.72,638.74,0,0,5
0030705,7,26,103,21113971,806.49,892.62,0,0,8
0030706,7,26,103,21122141,7135.92,7905.48,0,0,1
0030707,7,26,101,21122138,9153.61,9864.57,0,0,1
0030708,7,26,101,21122130,7747.66,8123.76,0,0,1
0030709,7,26,101,21061587,984.75,1053,1,0,1
0030710,7,26,103,21051903,1558.39,1694.56,0,0,5
0030711,7,26,103,21021610,836.4,902,0,0,2
0030712,7,26,102,21132731,3431.98,3805.76,0,0,4
0030713,7,26,103,21132637,3295.63,3556.67,0,1,3
0030714,7,26,102,21101817,481.01,504.36,0,0,9
0030715,7,26,102,21051952,2290.72,2513.12,0,0,1
0030716,7,26,103,21011007,934.25,999,0,0,2
0030717,7,26,101,21051883,2500.76,2822.64,1,0,2
0030718,7,26,103,21010973,1286.74,1388.66,0,0,6
0030719,7,26,102,21061619,1107.72,1227.18,1,0,7
0030720,7,26,101,21114014,2648.94,2908.64,0,0,5
0030721,7,26,101,21051895,504.7,558.6,0,0,12
0030722,7,26,103,21021670,398.82,441.83,0,0,1
0030723,7,26,101,21011054,609.76,663.04,0,0,2
0030724,7,26,103,21132768,3566.94,3846.7,0,0,4
0030725,7,26,101,21093659,1150.56,1229.52,0,0,4
0030726,7,26,103,21051903,1558.39,1679.43,0,0,5
0030727,7,26,101,21132279,3785.22,4044.99,0,0,1
0030728,7,26,101,21051969,2813.86,3008.88,0,0,1
0030729,7,26,101,21101885,1187.28,1280.4,0,0,4
0030730,7,26,103,21114019,1264.84,1375.36,0,0,5
0030731,7,26,101,21021648,856.8,932.4,0,0,4
0030732,7,26,103,21114089,792.07,853.59,0,0,7
0030733,7,26,102,21044355,337.84,354.24,0,0,6
0030734,7,26,101,21089643,745.62,796.79,0,0,7
0030735,7,26,101,21061608,1939.49,2071.3,0,0,1
0030736,7,26,103,21072625,1251.45,1312.2,0,0,6
0030737,7,26,103,21051882,2123.64,2269.38,0,0,5
0030738,7,26,101,21061599,1034.28,1125.54,0,0,7
0030739,7,26,103,21101816,900.92,990.12,0,0,10
0030740,7,26,103,21089642,2157.85,2367.35,0,0,3
0030741,7,26,101,21051891,2126.95,2333.45,0,0,4
0030742,7,26,101,21044364,561,610.5,0,1,5
0030743,7,26,103,21101830,1172.14,1297.32,0,0,8
0030744,7,26,103,21011155,529.42,560.26,0,0,4
0030745,7,26,101,21093746,1207.96,1291.68,0,0,7
0030746,7,26,102,21113944,411.07,459.91,0,1,14
0030747,7,26,102,21010911,315.12,349.44,0,0,9
0030748,7,26,102,21051962,600.49,629.64,0,0,10
0030749,7,26,103,21101824,1370.93,1517.34,0,0,1
0030750,7,26,101,21072624,697.91,780.83,0,1,6
0030751,7,26,101,21021660,902.28,946.08,0,0,4
0030752,7,26,101,21051901,2795.82,2960.28,0,1,2
0030753,7,26,101,21101836,661.26,725.46,0,0,8
0030754,7,26,103,21044362,613.88,649.64,0,0,4
0030755,7,26,102,21031721,1622.25,1716.75,0,0,4
0030756,7,26,102,21089641,2079.57,2180.52,0,0,3
0030757,7,26,103,21089643,738.31,818.72,0,0,6
0030758,7,26,101,21021516,413.03,449.12,0,0,8
0030759,7,26,103,21093808,200.99,222.88,0,0,12
0030760,7,26,101,21113986,625.21,667.7,0,0,1
0030761,7,26,103,21132230,1783.98,1941.39,0,0,1
0030762,7,26,101,21044353,132.6,140.4,0,0,9
0030763,7,26,102,21010947,1052.64,1145.52,0,0,6
0030764,7,26,101,21114095,599.76,670.32,0,0,7
0030765,7,26,101,21051885,1762.45,1902.05,0,0,4
0030766,7,26,103,21011170,317.24,344.96,1,0,6
0030767,7,26,103,21089645,1843.25,2025.75,0,0,3
0030768,7,26,101,21044364,561,594,0,0,2
0030769,7,26,102,21101892,574.69,625.9,0,0,8
0030770,7,26,101,21132617,3310.42,3631.82,0,0,2
0030771,7,26,103,21061621,1142.4,1243.2,0,0,3
0030772,7,26,103,21051901,2823.23,3015.1,0,0,5
0030773,7,26,103,21132321,2773.38,3018.09,0,0,4
0030774,7,26,103,21114087,613.88,673.48,0,0,2
0030775,7,26,103,21072629,1400.46,1551.49,0,0,3
0030776,7,26,101,21051900,2728.01,3079.14,0,0,2
0030777,7,26,103,21114014,2648.94,2882.67,0,0,1
0030778,7,26,103,21089642,2115.95,2325.45,0,0,5
0030779,7,26,103,21051934,2539.8,2838.6,0,0,4
0030780,7,26,103,21101874,731.24,825.36,0,1,5
0030781,7,26,103,21011002,260.59,283.36,0,0,12
0030782,7,26,103,21011118,1474.96,1575.2,0,0,2
0030783,7,26,103,21114111,2340.9,2547.45,0,0,1
0030784,7,26,103,21093694,937.28,1011.52,0,0,8
0030785,7,26,101,21089643,738.31,833.34,0,0,12
0030786,7,26,103,21072635,1172.61,1323.54,0,0,1
0030787,7,26,102,21072636,696.9,759,0,0,6
0030788,7,26,102,21101908,1458.48,1529.28,1,0,3
0030789,7,26,102,21051942,2394.75,2627.25,0,0,5
0030790,7,26,101,21093751,776.69,868.97,0,0,2
0030791,7,26,101,21021689,779.72,864.64,1,0,4
0030792,7,26,103,21132395,2278.36,2411.08,0,0,4
0030793,7,26,101,21021602,374.92,411.32,0,0,14
0030794,7,26,101,21031655,796.19,881.22,0,0,6
0030795,7,26,103,21132476,2043.52,2241.92,0,0,3
0030796,7,26,102,21051902,823.15,912.8,0,0,4
0030797,7,26,102,21051935,2224.8,2462.4,0,0,4
0030798,7,26,103,21011085,725.22,796.32,0,0,4
0030799,7,26,103,21051907,2747.01,3013.71,0,0,3
0030800,7,26,101,21044350,214.12,231.08,0,0,6
0030801,7,26,103,21021524,448.8,479.6,1,0,6
0030802,7,26,103,21031717,1785,1907.5,0,0,4
0030803,7,26,103,21093692,902.94,974.46,0,0,3
0030804,7,26,101,21101873,1559.58,1697.19,0,0,1
0030805,7,26,103,21031669,1095.85,1226.05,0,0,5
0030806,7,26,103,21113957,1727.1,1898.1,0,0,1
0030807,7,26,103,21101842,1005.96,1115.52,0,0,5
0030808,7,26,103,21021581,941.32,1025.2,0,0,8
0030809,7,26,101,21051875,1261.75,1396.5,0,0,3
0030810,7,26,103,21101840,1126.15,1259.95,0,0,8
0030811,7,26,103,21051912,391.68,433.92,0,0,4
0030812,7,26,102,21021644,905.97,986.7,0,0,9
0030813,7,26,103,21051972,1610.92,1782.96,0,0,2
0030814,7,26,103,21051942,2348.25,2627.25,0,0,5
0030815,7,26,103,21072635,1184.22,1300.32,0,0,1
0030816,7,26,103,21031720,269.28,295.68,0,0,4
0030817,7,26,102,21031682,1032.06,1102.2,0,0,3
0030818,7,26,103,21010996,817.02,881.1,0,0,5
0030819,7,26,103,21072625,1227.15,1385.1,0,0,8
0030820,7,26,102,21132647,3612.84,3825.36,0,0,3
0030821,7,26,103,21061587,1004.25,1101.75,0,0,7
0030822,7,26,102,21051942,2348.25,2580.75,0,0,1
0030823,7,26,103,21093725,743.58,816.48,0,0,7
0030824,7,26,102,21113946,2204.83,2423.13,0,0,1
0030825,7,26,103,21089640,1610.95,1818.3,0,0,4
0030826,7,26,102,21089645,1879.75,1971,0,0,2
0030827,7,26,103,21089645,1843.25,2007.5,0,0,6
0030828,7,26,103,21031666,1274.62,1400.82,0,0,1
0030829,7,26,103,21093704,181.8,199.8,0,0,13
0030830,7,26,103,21113997,621.15,670.35,0,0,7
0030831,7,26,103,21093738,1014.04,1144.56,0,0,5
0030832,7,26,103,21051943,1089.74,1142.64,0,0,6
0030833,7,26,102,21021509,636.48,698.88,1,0,2
0030834,7,26,101,21061622,2165.06,2354.24,0,0,4
0030835,7,26,102,21044358,537.32,585.2,0,0,12
0030836,7,26,103,21101906,885.36,963.48,0,0,9
0030837,7,26,101,21089642,2136.9,2388.3,1,0,3
0030838,7,26,103,21031696,1057.47,1130.76,0,0,2
0030839,7,26,101,21093764,949.4,1043.4,1,0,2
0030840,7,26,101,21051884,2329.68,2512.4,1,0,3
0030841,7,26,102,21061608,1939.49,2090.13,0,0,1
0030842,7,26,103,21051925,2754,2916,0,0,4
0030843,7,26,103,21044341,101,114,0,0,13
0030844,7,26,103,21044357,300.98,336.74,0,0,8
0030845,7,26,103,21061602,2266,2442,0,0,5
0030846,7,26,101,21101876,1044.42,1135.68,0,0,5
0030847,7,26,103,21011171,1648,1808,0,0,4
0030848,7,26,103,21021657,542.64,595.84,0,0,4
0030849,7,26,101,21089644,476.34,513.7,0,0,5
0030850,7,26,103,21051950,2514.3,2686.85,0,0,3
0030851,7,26,103,21072630,1551.18,1656.6,0,0,5
0030852,7,26,103,21101823,1258.66,1393.08,0,0,7
0030853,7,26,103,21101854,1278.06,1378.3,0,0,2
0030854,7,26,102,21093749,1199.52,1340.64,0,0,8
0030855,7,26,103,21021626,432.48,462.16,0,0,15
0030856,7,26,103,21051917,1003.68,1111.92,0,0,1
0030857,7,26,103,21031680,498.52,546.92,0,0,6
0030858,7,26,103,21113949,412.08,461.04,0,0,2
0030859,7,26,101,21061616,1996.77,2234.01,0,0,2
0030860,7,26,103,21132671,4118.97,4398.9,0,0,4
0030861,7,26,102,21114048,1723.06,1910.72,0,0,2
0030862,7,26,102,21072628,817.82,873.4,0,0,2
0030863,7,26,101,21089643,738.31,818.72,0,0,5
0030864,7,26,102,21021613,670.53,742.14,0,0,10
0030865,7,26,101,21061617,1142.31,1221.48,0,0,7
0030866,7,26,101,21010908,244.42,271.04,0,0,2
0030867,7,26,101,21101854,1278.06,1390.83,0,0,1
0030868,7,26,103,21051879,2697.71,2938.1,0,0,2
0030869,7,26,102,21021683,289.43,317.53,0,1,14
0030870,7,26,101,21089645,1879.75,1971,0,0,8
0030871,7,26,101,21093758,648.72,693.24,0,0,4
0030872,7,26,102,21101877,714,770,0,0,1
0030873,7,26,101,21061607,850.42,959.88,0,0,4
0030874,7,26,102,21051920,2074.54,2341.56,0,0,1
0030875,7,26,103,21114038,2520.41,2642.76,0,0,2
0030876,7,26,102,21061590,1389.47,1537.86,0,0,6
0030877,7,26,102,21132643,2941.68,3143.56,0,1,4
0030878,7,26,102,21051879,2751.13,2938.1,0,0,1
0030879,7,26,103,21044361,585.8,655.4,0,0,8
0030880,7,26,103,21132306,2376.53,2658.89,0,1,5
0030881,7,26,101,21021649,670.64,717.12,0,0,12
0030882,7,26,101,21101824,1357.62,1464.1,0,1,6
0030883,7,26,103,21051883,2550.28,2698.84,0,0,5
0030884,7,26,103,21072627,1298.46,1451.22,0,0,7
0030885,7,26,101,21031722,1638.22,1849.08,0,0,2
0030886,7,26,101,21051949,2525.52,2674.08,0,0,4
0030887,7,26,103,21051880,411.07,443.63,0,0,5
0030888,7,26,101,21044354,111.24,122.04,0,0,1
0030889,7,26,102,21031672,790.83,892.62,0,0,2
0030890,7,26,102,21051944,2680.56,2864.52,0,0,2
0030891,7,26,101,21051936,610.79,658.23,1,0,4
0030892,7,26,103,21101831,943.5,999,0,0,3
0030893,7,26,102,21132684,2683.62,2867.79,0,0,3
0030894,7,26,103,21044343,101,114,0,1,4
0030895,7,26,103,21132153,3337.2,3693.6,0,0,2
0030896,7,26,101,21093738,1024.08,1114.44,0,0,6
0030897,7,26,102,21093730,575.7,632.7,0,0,10
0030898,7,26,103,21093799,452.48,497.28,0,0,2
0030899,7,26,101,21044340,398.82,437.92,0,0,12
0030900,7,26,103,21072634,590.58,660.06,0,0,7
0030901,7,26,103,21101846,1433.19,1617.66,0,0,2
0030902,7,26,102,21093651,883.75,971.25,0,0,9
0030903,7,26,103,21031671,1772.63,1927.52,0,1,5
0030904,7,26,103,21021682,280.78,305.8,0,0,7
0030905,7,26,101,21093750,675.69,722.52,0,0,9
0030906,7,26,101,21011091,794.13,863.52,0,0,6
0030907,7,26,103,21051907,2720.34,3040.38,0,0,5
0030908,7,26,101,21061603,1344.36,1476.16,0,0,4
0030909,7,26,102,21089640,1642.85,1818.3,0,1,1
0030910,7,26,103,21021611,705.99,754.92,0,0,2
0030911,7,26,103,21021685,894.04,989.52,0,0,1
0030912,7,26,103,21051909,2794.8,3096.2,0,0,4
0030913,7,26,101,21031682,1012.02,1112.22,0,0,1
0030914,7,26,103,21132732,242.76,257.04,0,1,3
0030915,7,26,103,21101843,735.28,786.24,0,1,12
0030916,7,26,103,21021621,654.05,723.9,0,0,4
0030917,7,26,102,21031697,1739.22,1963.08,0,0,4
0030918,7,26,103,21072637,918,972,0,0,2
0030919,7,26,103,21010898,461.44,501.76,0,0,4
0030920,7,26,102,21089644,471.67,518.37,0,0,13
0030921,7,26,103,21093770,1162.87,1253.19,0,0,7
0030922,7,26,103,21072626,1463.63,1605.73,0,1,6
0030923,7,26,102,21044364,555.5,594,1,0,10
0030924,7,26,101,21051921,408.04,460.56,1,0,2
0030925,7,26,101,21010969,854.9,929.6,0,0,7
0030926,7,26,103,21061601,737.3,803,0,0,3
0030927,7,26,103,21132301,745.62,796.79,0,0,3
0030928,7,26,101,21021637,627.21,701.73,0,0,8
0030929,7,26,101,21093671,1060.9,1122.7,0,0,4
0030930,7,26,101,21093722,570.65,610.2,0,0,12
0030931,7,26,103,21072628,817.82,865.46,0,0,5
0030932,7,26,103,21031657,722.03,771.1,0,0,2
0030933,7,26,103,21031668,1343.3,1476.3,0,0,7
0030934,7,26,102,21061606,1661.45,1842.4,0,0,5
0030935,7,26,103,21072639,963.54,1087.56,0,0,2
0030936,7,26,102,21132668,3799.5,4172,0,0,2
0030937,7,26,103,21061601,751.9,817.6,0,0,8
0030938,7,26,101,21051871,2462.38,2706.18,1,0,3
0030939,7,26,103,21011033,362.59,409.26,0,1,13
0030940,7,26,101,21101828,1706.71,1872.41,0,1,3
0030941,7,26,101,21093719,1007.34,1075.8,0,0,4
0030942,7,26,103,21072636,696.9,786.6,0,0,5
0030943,7,26,102,21113969,1714.95,1848.15,0,0,3
0030944,7,26,101,21132513,773.53,856.14,0,0,2
0030945,7,26,102,21051958,1900.26,2067.93,0,0,2
0030946,7,26,103,21051946,1183.2,1322.4,0,0,2
0030947,7,26,101,21044353,133.9,143,0,0,4
0030948,7,26,102,21089645,1861.5,2080.5,0,0,5
0030949,7,26,101,21011098,1015.92,1135.44,0,0,1
0030950,7,26,103,21031664,748.41,815.1,0,0,8
0030951,7,26,102,21093719,987.78,1085.58,0,0,1
0030952,7,26,103,21089645,1879.75,2080.5,0,0,4
0030953,7,26,103,21089644,481.01,523.04,0,0,3
0030954,7,26,102,21072627,1311.19,1438.49,0,0,8
0030955,7,26,101,21061614,2055.35,2238.5,0,0,4
0030956,7,26,102,21089644,471.67,509.03,1,0,2
0030957,7,26,103,21051907,2720.34,3040.38,0,0,5
0030958,7,26,102,21122134,1997.17,2132.9,0,1,3
0030959,7,26,103,21089640,1610.95,1802.35,0,0,3
0030960,7,26,103,21011179,887.79,984.48,0,0,10
0030961,7,26,103,21031712,467.63,527.82,0,0,4
0030962,7,26,103,21093739,498.94,548.34,0,1,5
0030963,7,26,101,21114129,1982.88,2196.72,0,1,4
0030964,7,26,103,21011139,536.31,573.48,0,0,11
0030965,7,26,101,21122134,1958.39,2191.07,0,0,3
0030966,7,26,102,21021659,479.75,536.75,0,0,2
0030967,7,26,103,21093761,696.9,786.6,0,0,6
0030968,7,26,101,21044361,591.6,661.2,0,0,9
0030969,7,26,103,21031697,1756.44,1963.08,0,1,3
0030970,7,26,103,21011176,266.64,295.68,0,0,1
0030971,7,26,101,21093698,413.1,437.4,0,0,9
0030972,7,26,103,21044341,103,109,0,0,8
0030973,7,26,103,21011030,1571.56,1773.84,0,1,6
0030974,7,26,101,21093724,458.54,499.4,0,0,9
0030975,7,26,103,21011034,1195.44,1265.76,0,0,8
0030976,7,26,103,21051911,2367.44,2625.28,0,0,3
0030977,7,26,101,21132377,4028.33,4223.88,0,1,1
0030978,7,26,103,21089643,745.62,789.48,0,0,6
0030979,7,26,101,21093717,595.34,653.14,0,0,6
0030980,7,26,103,21132372,395.92,446.88,0,0,2
0030981,7,26,101,21010903,512.94,552.78,0,0,9
0030982,7,26,102,21011107,974.38,1031.14,0,0,8
0030983,7,26,103,21122147,1477.02,1620.42,0,0,2
0030984,7,26,101,21114010,2930.01,3249.12,0,0,4
0030985,7,26,103,21132203,1205.64,1335.66,0,0,7
0030986,7,26,103,21021639,1058.76,1141.8,0,0,2
0030987,7,26,103,21031715,444.4,501.6,0,0,13
0030988,7,26,102,21061599,1024.14,1135.68,0,0,8
0030989,7,26,103,21011143,1801.32,1942.6,1,0,8
0030990,7,26,101,21072632,1732.98,1902.88,0,0,2
0030991,7,26,102,21051911,2390.88,2601.84,0,0,1
0030992,7,26,101,21093714,903.72,974.6,0,0,1
0030993,7,26,103,21101902,675.68,747.84,0,0,9
0030994,7,26,101,21044347,325.22,367.08,0,0,5
0030995,7,26,103,21101817,471.67,504.36,0,0,2
0030996,7,26,101,21122131,2788.68,3062.08,0,0,1
0030997,7,26,103,21072627,1285.73,1425.76,0,0,3
0030998,7,26,101,21031664,755.82,829.92,0,0,3
0030999,7,26,101,21132283,2469.94,2661.78,0,1,1
0031000,7,26,103,21122141,7205.88,7905.48,0,1,2
0031001,7,26,102,21089641,2059.38,2281.47,0,0,3
0031002,7,26,103,21044361,591.6,638,0,1,11
0031003,7,26,101,21021574,325.22,350.98,0,1,9
0031004,7,26,103,21101840,1137.3,1248.8,1,0,8
0031005,7,26,103,21044356,284.82,321.48,0,0,14
0031006,7,26,102,21061609,1004.7,1122.9,0,1,8
0031007,7,26,101,21010960,334.75,360.75,0,0,11
0031008,7,26,101,21072633,1253.58,1401.06,0,0,5
0031009,7,26,103,21031681,215.13,236.43,0,0,6
0031010,7,26,101,21132379,1418.31,1487.16,0,0,3
0031011,7,26,101,21011161,343.4,380.8,0,0,15
0031012,7,26,103,21132236,2513.89,2688.12,0,0,5
0031013,7,26,102,21089641,2059.38,2220.9,0,0,4
0031014,7,26,101,21051908,469.2,496.8,0,0,2
0031015,7,26,101,21089643,752.93,826.03,0,1,3
0031016,7,26,102,21122130,7672.44,8274.2,0,0,2
0031017,7,26,102,21031699,1614.01,1786.38,0,0,1
0031018,7,26,103,21051961,1419.34,1488.24,0,0,5
0031019,7,26,102,21122135,6325.63,7139.82,0,0,2
0031020,7,26,103,21051946,1171.6,1287.6,0,0,3
0031021,7,26,103,21051867,2213.92,2498.88,0,0,5
0031022,7,26,102,21061618,729.3,800.8,0,0,5
0031023,7,26,101,21114036,1813.56,1955.8,1,0,1
0031024,7,26,101,21072635,1195.83,1323.54,0,0,6
0031025,7,26,102,21021558,582.42,645.23,0,0,12
0031026,7,26,102,21011011,1294.82,1384.56,0,0,8
0031027,7,26,103,21132494,1761.54,1968.78,0,0,1
0031028,7,26,101,21061590,1375.98,1497.39,0,0,6
0031029,7,26,101,21089645,1843.25,1971,0,0,5
0031030,7,26,101,21132228,1563.48,1764.72,0,0,2
0031031,7,26,103,21113945,2758.31,3058.72,0,0,5
0031032,7,26,103,21021620,857.82,950.33,0,0,7
0031033,7,26,101,21072632,1732.98,1902.88,0,0,5
0031034,7,26,102,21101817,476.34,527.71,0,0,8
0031035,7,26,101,21072632,1715.99,1885.89,0,0,1
0031036,7,26,102,21072630,1521.06,1671.66,0,0,4
0031037,7,26,103,21122142,7134.9,7834.4,0,0,2
0031038,7,26,101,21031656,337.34,370.74,0,0,1
0031039,7,26,101,21072631,1673.75,1771.25,0,0,3
0031040,7,26,102,21061590,1362.49,1483.9,0,0,5
0031041,7,26,102,21021618,338.35,378.55,0,0,15
0031042,7,26,102,21061598,931.22,1041.86,0,0,12
0031043,7,26,101,21089641,2059.38,2180.52,0,0,1
0031044,7,26,103,21089643,745.62,796.79,0,0,5
0031045,7,26,103,21101873,1559.58,1697.19,0,0,4
0031046,7,26,102,21122142,7204.85,7764.45,0,0,1
0031047,7,26,101,21031669,1095.85,1226.05,0,0,2
0031048,7,26,103,21072638,500.82,530.28,0,0,15
0031049,7,26,101,21061603,1344.36,1449.8,0,0,3
0031050,7,26,103,21021583,183.6,205.2,0,0,7
0031051,7,26,103,21093777,663.32,727.72,0,0,12
0031052,7,26,103,21021666,873.12,941.6,0,0,7
0031053,7,26,101,21101883,564.06,597.24,0,0,1
0031054,7,26,103,21101829,1262.76,1411.32,0,0,4
0031055,7,26,103,21089645,1879.75,1989.25,0,0,7
0031056,7,26,103,21132665,879.71,966.81,0,0,4
0031057,7,26,101,21011157,458.35,502.85,0,0,2
0031058,7,26,103,21122133,3137.38,3411.52,0,0,2
0031059,7,26,103,21089645,1861.5,2080.5,0,0,2
0031060,7,26,101,21061623,1233.18,1341.99,0,0,3
0031061,7,26,101,21072624,697.91,753.19,0,0,9
0031062,7,26,101,21051958,1900.26,2030.67,0,0,3
0031063,7,26,101,21101907,1018.98,1108.89,0,1,7
0031064,7,26,102,21101821,639.63,695.52,0,0,11
0031065,7,26,103,21010946,636.48,692.64,0,0,9
0031066,7,26,103,21101877,707,777,0,0,6
0031067,7,26,102,21051932,597.92,674.88,0,0,7
0031068,7,26,102,21010920,453.9,507.3,0,0,14
0031069,7,26,101,21113991,837.39,926.82,0,0,2
0031070,7,26,101,21011099,1696.41,1795.23,0,0,2
0031071,7,26,102,21101843,735.28,808.08,0,0,6
0031072,7,26,102,21044348,537.32,595.84,0,0,6
0031073,7,26,101,21021622,484.5,536.75,0,0,4
0031074,7,26,101,21051928,1225.7,1344.7,0,0,3
0031075,7,26,102,21093662,1035.25,1158.25,0,0,8
0031076,7,26,101,21093698,417.15,461.7,0,0,6
0031077,7,26,102,21061620,454.23,502.74,0,0,13
0031078,7,26,101,21114039,1713.97,1849.73,0,0,2
0031079,7,26,101,21093692,920.82,965.52,0,0,9
0031080,7,26,103,21101868,1013.88,1093.4,0,0,7
0031081,7,26,101,21031717,1802.5,1960,0,0,2
0031082,7,26,103,21093780,1042.44,1103.76,0,0,5
0031083,7,26,103,21011126,1248.36,1384.32,0,0,6
0031084,7,26,102,21051938,1013.88,1103.34,0,0,6
0031085,7,26,102,21093792,444.4,501.6,0,1,9
0031086,7,26,103,21101881,612.06,672.66,0,0,8
0031087,7,26,101,21114098,3042.62,3278.94,0,0,3
0031088,7,26,103,21021620,866.23,908.28,0,0,9
0031089,7,26,103,21031718,539.58,597.77,0,0,1
0031090,7,26,101,21113949,416.16,456.96,0,0,7
0031091,7,26,102,21011036,1557.54,1664.43,0,0,1
0031092,7,26,103,21072639,963.54,1078.02,0,0,3
0031093,7,26,102,21031669,1095.85,1226.05,0,0,8
0031094,7,26,101,21072633,1241.29,1364.19,0,1,2
0031095,7,26,103,21061610,2062.06,2202.2,0,0,2
0031096,7,26,103,21089640,1610.95,1754.5,0,0,2
0031097,7,26,101,21072633,1241.29,1327.32,0,0,1
0031098,7,26,103,21093789,311.08,344.96,0,0,11
0031099,7,26,102,21101869,303.85,333.35,0,0,15
0031100,7,26,102,21061588,419.22,456.21,0,0,1
0031101,7,26,103,21072639,982.62,1078.02,0,0,1
0031102,7,26,103,21044353,133.9,144.3,0,0,1
0031103,7,26,102,21093746,1219.92,1303.64,0,0,1
0031104,7,26,103,21122134,1958.39,2152.29,0,0,1
0031105,7,26,103,21061603,1344.36,1436.62,0,0,4
0031106,7,26,103,21072628,801.94,881.34,0,0,3
0031107,7,26,103,21122138,9153.61,9953.44,0,0,1
0031108,7,26,103,21044350,216.24,237.44,0,0,11
0031109,7,26,101,21093727,746.64,790.56,0,0,5
0031110,7,26,103,21061596,2165.44,2358.4,0,0,2
0031111,7,26,103,21093774,633.45,688.8,0,0,9
0031112,7,26,102,21021681,831.3,920.95,0,0,4
0031113,7,26,101,21093722,570.65,610.2,0,0,6
0031114,7,26,102,21132498,379.76,406.08,1,0,15
0031115,7,26,101,21051895,504.7,534.1,0,0,10
0031116,7,26,102,21031668,1356.6,1502.9,0,0,3
0031117,7,26,101,21031708,1419.84,1531.2,0,0,6
0031118,7,26,103,21072626,1449.42,1563.1,0,0,4
0031119,7,26,101,21061610,2042.04,2262.26,0,0,1
0031120,7,26,101,21010956,294.58,317.46,0,0,9
0031121,7,26,102,21021681,831.3,880.2,0,0,9
0031122,7,26,102,21061598,931.22,1014.2,0,0,9
0031123,7,26,101,21113979,1552.44,1643.76,0,1,4
0031124,7,26,101,21044340,402.73,434.01,0,0,12
0031125,7,26,103,21031677,259.56,284.76,0,0,1
0031126,7,26,103,21093768,1084.59,1200.42,0,0,1
0031127,7,26,103,21089642,2136.9,2346.4,0,0,3
0031128,7,26,102,21122138,9153.61,9864.57,0,0,1
0031129,7,26,103,21114083,1755.38,1963.94,0,0,4
0031130,7,26,102,21101835,445.74,489.44,0,0,2
0031131,7,26,101,21061600,1728.11,1916.32,0,0,6
0031132,7,26,102,21113998,2414.91,2582.28,0,0,1
0031133,7,26,101,21044353,133.9,141.7,0,0,12
0031134,7,26,102,21051882,2123.64,2290.2,0,0,4
0031135,7,26,101,21089642,2136.9,2388.3,0,0,2
0031136,7,26,103,21031663,1516.01,1651.1,0,0,1
0031137,7,26,103,21089643,738.31,804.1,0,0,12
0031138,7,26,101,21021570,307.04,337.44,0,0,11
0031139,7,26,103,21101880,1415.01,1555.11,0,0,1
0031140,7,26,103,21031705,1525.43,1643.91,0,0,4
0031141,7,26,102,21072627,1311.19,1438.49,0,0,8
0031142,7,26,103,21132270,3503.7,3778.5,0,0,4
0031143,7,26,103,21051921,416.12,460.56,0,0,3
0031144,7,26,101,21122136,4609.38,4880.52,0,1,2
0031145,7,26,103,21021542,657.14,708.18,0,0,9
0031146,7,26,101,21061618,729.3,786.5,0,0,10
0031147,7,26,103,21011096,926.16,1016.96,0,0,3
0031148,7,26,102,21021553,911.88,983.4,0,0,6
0031149,7,26,101,21101815,282.22,312.36,0,0,4
0031150,7,26,101,21051919,754.8,843.6,0,0,10
0031151,7,26,103,21044369,591.86,644.6,0,0,2
0031152,7,26,102,21072634,596.37,648.48,0,0,10
0031153,7,26,101,21061587,994.5,1101.75,0,0,2
