master_line,family,subfamily,category,product_id,description
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010969,"TALADRO PERCUTOR INALAMBRICO 18V 0 - 450/1700RPM 1/2"" BOSCH GSB 180 LI"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010970,"TALADRO PERCUTOR ATORNILLADOR INALAMBRICO 18V 0 - 500/1700RPM C/MALETIN Y 2 BATERIAS M.P 1/2"" BOSCH GSB 18 V-LI"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010971,"TALADRO ATORNILLADOR INALAMBRICO 18V 0 - 500/1900RPM,  3/8"" GSR 180 LI BOSCH 0601.9F8.1E4-000"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010972,"TALADRO ATORNILLADOR INALAMBRICO 18V 0 - 500/1900RPM,  3/8"" GSR 180 LI BOSCH 0601.9F8.1E0-000"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010973,"TALADRO ATORNILLADOR 18V 115-60 NM , BL - XPT - LXT SIN BATERIAS 1/2"" MAKITA DDF481Z "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010974,"TALADRO PERCUTOR 18V 2 VEL 115-60NM BL-XPT SIN BATERIAS 1/2"" MAKITA DHP481Z"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010975,"TALADRO PERCUTOR 1/2"" 18V/2 VEL /91-58 NM MAKITA XPT-LXT DHP458Z"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010976,"TALADRO PERCUTOR 1/2"" 18V/2 VEL /91-58 NM MAKITA XPT-LXT DHP458RFE"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010977,TALADRO MAGNETICO 1800W METALLKRAFT MOD. MB754 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010978,"TALADRO ROTOMARTILLO 2 1/16"" 19.1J 1510W MAKITA HR5202C"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010979,"TALADRO ROTOMARTILLO 1"" 2.4J 800 W MAKITA HR2630"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010980,TALADRO ROTOMARTILLO SDS PLUS 800W 2.6 JOULES DEWALT D25133K-B2
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010981,"TALADRO PERCUTOR INALAMBRICO 1/2"" 20V + ATORNILLADOR IMPACTO INALAMBRICO 1/4"" 20V + 18 ACCESORIOS DCK222D2 +2 BAT + CARG + MALETÍN DEWALT"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010982,"TALADRO PERCUTOR INALAMBRICO 20V BRUSHLESS 1/2"" DEWALT DCD796D2-B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010983,"TALADRO PERCUTOR INALAMBRICO 20V BRUSHLESS 1/2"" DEWALT DCD796D2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010984,"TALADRO INALAMBRICO 20V HAMMERDRILL KIT 1/2"" DEWALT DCD995M2 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010985,"TALADRO PERCUTOR INALAMBRICO C/CARGADOR Y 2 BATERÍAS 20V 1/2"" (13MM) DEWALT DCD796B2 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010986,"TALADRO PERCUTOR INALAMBRICO 20V 1/2"" (13MM) DEWALT DCD795D2 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010987,"TALADRO PERCUTOR INALAMBRICO 20V 1/2"" (13MM) DEWALT DCD771C2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010988,"TALADRO PERCUTOR INALAMBRICO 20V 1/2"" (13MM) STANLEY SCH20C2K-BR"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010989,"TALADRO PERCUTOR INALAMBRICO 20V 1/2"" (13MM) DEWALT DCD776C2-B2 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010990,"TALADRO PERCUTOR INALAMBRICO 20V 1/2"" (13MM) DEWALT DCD776C2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010991,"TALADRO INALAMBRICO 20V 1/2"" (13MM) DEWALT DCD985 B2 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010992,"TALADRO ATORNILLADOR MULTIFORCE INALÁMBRICO 1/4"" 20V SIN BATERÍA UBERMANN"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010993,"TALADRO PERCUTOR INALAMBRICO 3/8"" 20V BLACK & DECKER BCD704C1"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010994,"TALADRO ATORNILLADOR INALAMBRICO 20V 3/8"" (10MM) DEWALT DCD776 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010995,TALADRO PERCUTOR + ATORNILLADOR IMPACTO 20V DEWALT DCK222D2
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010996,TALADRO PERCUTOR 20V +CAJA PLASTICA + CARGADOR + 2 BATERIAS 2.0AH DEWALT DCD796D2-B2
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010997,TALADRO ATORNILLADOR INALAMBRICO A BATERIA 20V DEWALT DCD-771
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010998,TALADRO INALAMBRICO 20V DEWALT DCD985B
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21010999,TALADRO PERCUTOR INALAMBRICO 20V 350W DEWALT DCD785C2 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011000,TALADRO INALAMBRICO 20V 3A 3 VELOC. DEWALT DCD985 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011001,"TALADRO PERCUTOR INALAMBRICO 20V 3AH 1/2"" (13MM) DEWALT DCD985L2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011002,"TALADRO PERCUTOR INALAMBRICO 20V 3.0 AH 2000RPM (INCL. 2 BATERÍAS Y CARGADOR) 1/2"" DEWALT DCD985L2-B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011003,TALADRO PERCUTOR BRUSHLESS DCD7781D2-B2 20V MAX + 2 BAT 2.0AH+ MALETA PLASTICA + +SET DE PUNTAS DW2174 DEWALT DCD7781D2-K3
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011004,TALADRO PERCUTOR INALAMBRICO DE 20V MÁX* + DW2174 BLACK & DECKER BCD704C1-K1
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011005,TALADRO PERCUTOR BRUSHLESS 20V MAX + PACK 1 BATERIA 20V MAX 3.0AH + CARGADOR + MALETA LONA DEWALT DCD7781L1-B2
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011006,TALADRO PERCUTOR BRUSHLESS (INC. 2BAT 2.0AH + CARGADOR+ MALETA PLASTICA) 20V MAX DEWALT DCD7781D2-B2
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011007,TALADRO PERCUTOR BRUSHLESS XR® 20V MAX CON 3 VELOCIDADES DEWALT DCD996B
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011008,TALADRO ROTOMARTILLO INALAMBRICO SDS PLUS 20V MAX DEWALT DCH133M2
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011009,TALADRO ROTOMARTILLO SDS PLUS 20V MAX 2.6 JOULES 5550 GPM (INCLUYE CARGADOR Y  2 BATERIAS 4.0AH ) DEWALT DCH133M2-B2
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011010,TALADRO ROTOMARTILLO 30KGR 200W DEWALT D25980K
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011011,"TALADRO ROTOMARTILLO COMBINADO TE70-ATC/AVR 1800W, 220V HILTI 2063016"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011012,"TALADRO PERCUTOR 1/2"" 220V 700W C/SET DE BROCAS STANLEY SDH700K"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011013,"TALADRO PERCUTOR 2VELOC. 220V 0 - 1000/3000RPM 800W 1/2"" (13MM) BOSCH GSB 20-2 RE"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011014,"TALADRO PERCUTOR 2VELOC. 220V 0 - 1100/3000RPM 870W 1/2"" (13MM) BOSCH GSB 20-2 RE"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011015,TALADRO DE BANCO HEAVY DUTY FULL BAJO 20MM 220V 1HP SAFARI ZJ4120-F
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011016,"TALADRO COLUMNA C/AUTOBLOQUEO 2.0HP 1-1/4"" 12VEL. 1F 220V REXON ZJ5132BX"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011017,TALADRO COLUMNA 220V/3F/60HZ MOTOR 1.5KW / 2HP HUSILLO MK4 / LARGO 180MM OPTIMUM B40GSM
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011018,TALADRO ROTOMARTILLO 230V UH 700 HILTI 273742 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011019,"TALADRO METAL CORE DRILLING MACHINE 1800W, 230 V 50/60 HZ RB80BRL-E ALFRA ROTABEST 18629"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011020,"TALADRO ATORNILLADOR PERCUTOR 230V 50/60HZ 800W 1/2"" STANLEY STDH8013-B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011021,"TALADRO DE BANCO BENCH DRILL BT-BD 501, 9 SETTINGS, 230 V, 50 HZ, 500W EINHELL 4250530"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011022,"TALADRO COLUMNA 240 - 3090 RPM 450W 5/8"" BAUKER BD160 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011023,"TALADRO DE BANCO 5 VELOC. 250W 1/2"" (13MM) MAKITA TB 131 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011024,TALADRO ATORNILLADOR 4V + SET 30 PZAS STANLEY SCS4K-B2
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011025,TALADRO ATORNILLADOR XGT 40V MAX / 140-68NM MAKITA DF001GZ
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011026,TALADRO PERCUTOR RE 450W+BROCAS BOSCH GSB 450
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011027,"TALADRO PERCUTOR 2VELOC. 460/1000RPM 900W 5/8"" (16MM) BOSCH GSB30-2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011028,TALADRO PERCUTOR GSB 550 RE 550W + BROCAS BOSCH SB 550
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011029,"TALADRO BASE MAGNETICA 3/4 C/ CHUCK DE 5/8"" MONOF. 2 VELOCIDADES 300/450RPM 60HZ/220V DEWALT DWE1622"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011030,"TALADRO DE MANO 600W 1/2"" DEWALT DW-D24 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011031,"TALADRO PERCUTOR 600W 1/2"" BAUKER ID550E3"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011032,TALADRO ROTACION 630 RPM 850W BOSCH GBM 1600 RE
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011033,"TALADRO PERCUTOR 650W 1/2"" METABO SBE 650"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011034,"TALADRO PERCUTOR 650W 1/2"" DEWALT DWD024-B2C"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011035,"TALADRO DE MANO PERCUTOR 2V.V.R 650W 1/2"" (13MM) DEWALT DWD024K"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011036,"TALADRO DE MANO PERCUTOR 650W 1/2"" (13MM) DEWALT DWD024 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011037,"TALADRO PERCUTOR 650W 1/2"" (13MM) DEWALT "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011038,"TALADRO PEDESTAL 1/2"" 250W. 690-3,200 RPM 20KG. MAKITA"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011039,"TALADRO PERCUTOR 700W 1/2"" DEWALT DW508SK"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011040,"TALADRO PERCUTOR 710W 1/2"" (13MM) MAKITA HP1630K "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011041,"TALADRO D/ROTACION 710W 5/8"" DEWALT DW130V"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011042,TALADRO ELECTRICO PERCUTOR 720W 13MM MAKITA HP2050FH 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011043,"TALADRO PERCUTOR 1/2"" 800W + SET DE HERRAMIENTAS STANLEY STDH8013KA-B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011044,"TALADRO PERCUTOR INDUSTRIAL VVR 7,8 AMP 2V 0-1100/0-2700RPM 800W 1/2"" DEWALT DW505-B2C"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011045,TALADRO ROTOMARTILLO SDS PLUS 800W DEWALT D25260K-B2 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011046,"TALADRO INALAMBRICO PERCUTOR BATERÍA DE LITIO 20 VOLT, 1/2"" DEWALT DCD985C2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011047,"TALADRO ATORNILLADOR PERCUTOR INALAMBRICO 1/2"" + 2 BATERIAS+CARGADOR MILWAUKEE 2804-259"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011048,"TALADRO PERCUTOR ATORNILLADOR KIT ACC (2 BAT + CARGADOR+ 23 ACC+ MALETIN PLASTICO) 1/2"" BOSCH GSB 180-LI"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011049,"TALADRO ATORNILLADOR BRUSHLESS 1/2"" DEWALT DCD708D2-B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011050,"TALADRO PERCUTOR VVR EN CAJA CARTON 1/2"" DEWALT DW508S-B2C"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011051,TALADRO ATORNILLADOR INALAMBRICO 13MM FACOM CL3.P18SD2
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011052,"TALADRO COLUMNA 2.0 HP 20MM 1.25"" MONOFASICO 3/4"" (CONO MORSE HASTA 1 1/4"") REXON ZJ5132"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011053,TALADRO ROTOMARTILLO SDS PLUS 26MM DEWALT D25213K-B2 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011054,"TALADRO COLUMNA MOTOR 2.00HP MONOFOSACIO 3/4"" REXON ZJ5132X"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011055,"TALADRO ATORNILLADOR COMPACTO CON LUZ LED, 2 BATERIAS + CARGADOR 3/8"" DEWALT DCD700C2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011056,"TALADRO ATORNILLADOR COMPACTO CON LUZ LED, 3/8"" DEWALT DCD700C2-B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011057,"TALADRO C/MANDRIL 5/8"" DEWALT DW130 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011058,"TALADRO INALAMBRICO - BROQUERO 1/2"", (2) BATERÍAS DE 4 AH 20V, (1) CARGADOR 220V (MODELO: CP8548 PACKEU) CHICAGO PNEUMATIC 8941085480"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,"01 TALADROS, DESARMADORES ELECT. Y ACC.",TALADROS Y DESARMADORES ELECTRICOS,21011059,TALADRO PERCUTOR DCD796 + ATORNILLADOR DCF887 KIT DEWALT
